,state,name,min_temp,mean_temp,max_temp
1112,AK,KING SALMON 42 SE            ,-57.1,52.816638037790106,122.4
1113,AK,SAND POINT 1 ENE             ,-57.1,52.816638037790106,122.4
1114,AK,FAIRBANKS 11 NE              ,-57.1,52.816638037790106,122.4
1115,AK,PORT ALSWORTH 1 SW           ,-57.1,52.816638037790106,122.4
1116,AK,KENAI 29 ENE                 ,-57.1,52.816638037790106,122.4
1117,AK,IVOTUK 1 NNE                 ,-57.1,52.816638037790106,122.4
1118,AK,DEADHORSE 3 S                ,-57.1,52.816638037790106,122.4
1119,AK,RED DOG MINE 3 SSW           ,-57.1,52.816638037790106,122.4
1120,AK,BETHEL 87 WNW                ,-57.1,52.816638037790106,122.4
1121,AZ,TUCSON 11 W                  ,-57.1,52.816638037790106,122.4
1122,AZ,ELGIN 5 S                    ,-57.1,52.816638037790106,122.4
1123,NV,MERCURY 3 SSW                ,-57.1,52.816638037790106,122.4
1124,NV,BAKER 5 W                    ,-57.1,52.816638037790106,122.4
1125,CA,STOVEPIPE WELLS 1 SW         ,-57.1,52.816638037790106,122.4
1126,UT,TORREY 7 E                   ,-57.1,52.816638037790106,122.4
1127,CA,YOSEMITE VILLAGE 12 W        ,-57.1,52.816638037790106,122.4
1128,CA,FALLBROOK 5 NE               ,-57.1,52.816638037790106,122.4
1129,CA,SANTA BARBARA 11 W           ,-57.1,52.816638037790106,122.4
1130,AZ,YUMA 27 ENE                  ,-57.1,52.816638037790106,122.4
1131,AZ,WILLIAMS 35 NNW              ,-57.1,52.816638037790106,122.4
1132,NC,ASHEVILLE 8 SSW              ,-57.1,52.816638037790106,122.4
1133,NC,ASHEVILLE 13 S               ,-57.1,52.816638037790106,122.4
1134,OK,STILLWATER 2 W               ,-57.1,52.816638037790106,122.4
1135,OK,STILLWATER 5 WNW             ,-57.1,52.816638037790106,122.4
1136,LA,LAFAYETTE 13 SE              ,-57.1,52.816638037790106,122.4
1137,LA,MONROE 26 N                  ,-57.1,52.816638037790106,122.4
1138,TX,PALESTINE 6 WNW              ,-57.1,52.816638037790106,122.4
1139,KS,MANHATTAN 6 SSW              ,-57.1,52.816638037790106,122.4
1140,NH,DURHAM 2 N                   ,-57.1,52.816638037790106,122.4
1141,NH,DURHAM 2 SSW                 ,-57.1,52.816638037790106,122.4
1142,RI,KINGSTON 1 NW                ,-57.1,52.816638037790106,122.4
1143,RI,KINGSTON 1 W                 ,-57.1,52.816638037790106,122.4
1144,IL,CHAMPAIGN 9 SW               ,-57.1,52.816638037790106,122.4
1145,MI,CHATHAM 1 SE                 ,-57.1,52.816638037790106,122.4
1146,IL,SHABBONA 5 NNE               ,-57.1,52.816638037790106,122.4
1147,MI,GAYLORD 9 SSW                ,-57.1,52.816638037790106,122.4
1148,OH,WOOSTER 3 SSE                ,-57.1,52.816638037790106,122.4
1149,IA,DES MOINES 17 E              ,-57.1,52.816638037790106,122.4
1150,WI,NECEDAH 5 WNW                ,-57.1,52.816638037790106,122.4
1151,SD,ABERDEEN 35 WNW              ,-57.1,52.816638037790106,122.4
1152,ND,JAMESTOWN 38 WSW             ,-57.1,52.816638037790106,122.4
1153,AK,GLENNALLEN 64 N              ,-57.1,52.816638037790106,122.4
1154,SC,BLACKVILLE 3 W               ,-57.1,52.816638037790106,122.4
1155,GA,NEWTON 8 W                   ,-57.1,52.816638037790106,122.4
1156,GA,NEWTON 11 SW                 ,-57.1,52.816638037790106,122.4
1157,MS,NEWTON 5 ENE                 ,-57.1,52.816638037790106,122.4
1158,KY,VERSAILLES 3 NNW             ,-57.1,52.816638037790106,122.4
1159,KY,BOWLING GREEN 21 NNE         ,-57.1,52.816638037790106,122.4
1160,GA,WATKINSVILLE 5 SSE           ,-57.1,52.816638037790106,122.4
1161,TN,CROSSVILLE 7 NW              ,-57.1,52.816638037790106,122.4
1162,GA,BRUNSWICK 23 S               ,-57.1,52.816638037790106,122.4
1163,AL,GADSDEN 19 N                 ,-57.1,52.816638037790106,122.4
1164,AL,SELMA 13 WNW                 ,-57.1,52.816638037790106,122.4
1165,AL,VALLEY HEAD 1 SSW            ,-57.1,52.816638037790106,122.4
1166,AL,CULLMAN 3 ENE                ,-57.1,52.816638037790106,122.4
1167,AL,COURTLAND 2 WSW              ,-57.1,52.816638037790106,122.4
1168,AL,FAIRHOPE 3 NE                ,-57.1,52.816638037790106,122.4
1169,AL,CLANTON 2 NE                 ,-57.1,52.816638037790106,122.4
1170,AL,GAINESVILLE 2 NE             ,-57.1,52.816638037790106,122.4
1171,AL,GREENSBORO 2 WNW             ,-57.1,52.816638037790106,122.4
1172,AL,MUSCLE SHOALS 2 N            ,-57.1,52.816638037790106,122.4
1173,AL,RUSSELLVILLE 4 SSE           ,-57.1,52.816638037790106,122.4
1174,AL,SCOTTSBORO 2 NE              ,-57.1,52.816638037790106,122.4
1175,AL,SELMA 6 SSE                  ,-57.1,52.816638037790106,122.4
1176,IN,BEDFORD 5 WNW                ,-57.1,52.816638037790106,122.4
1177,AL,BREWTON 3 NNE                ,-57.1,52.816638037790106,122.4
1178,NY,MILLBROOK 3 W                ,-57.1,52.816638037790106,122.4
1179,NY,ITHACA 13 E                  ,-57.1,52.816638037790106,122.4
1180,AL,NORTHPORT 2 S                ,-57.1,52.816638037790106,122.4
1181,AL,HIGHLAND HOME 2 S            ,-57.1,52.816638037790106,122.4
1182,AL,TALLADEGA 10 NNE             ,-57.1,52.816638037790106,122.4
1183,FL,TITUSVILLE 7 E               ,-57.1,52.816638037790106,122.4
1184,FL,EVERGLADES CITY 5 NE         ,-57.1,52.816638037790106,122.4
1185,FL,SEBRING 23 SSE               ,-57.1,52.816638037790106,122.4
1186,CA,MERCED 23 WSW                ,-57.1,52.816638037790106,122.4
1187,CA,BODEGA 6 WSW                 ,-57.1,52.816638037790106,122.4
1188,MT,WOLF POINT 34 NE             ,-57.1,52.816638037790106,122.4
1189,MT,WOLF POINT 29 ENE            ,-57.1,52.816638037790106,122.4
1190,CO,NUNN 7 NNE                   ,-57.1,52.816638037790106,122.4
1191,CO,BOULDER 14 W                 ,-57.1,52.816638037790106,122.4
1192,NE,HARRISON 20 SSE              ,-57.1,52.816638037790106,122.4
1193,WY,LANDER 11 SSE                ,-57.1,52.816638037790106,122.4
1194,NE,WHITMAN 5 ENE                ,-57.1,52.816638037790106,122.4
1195,ND,MEDORA 7 E                   ,-57.1,52.816638037790106,122.4
1196,SD,BUFFALO 13 ESE               ,-57.1,52.816638037790106,122.4
1197,CO,DINOSAUR 2 E                 ,-57.1,52.816638037790106,122.4
1198,ND,NORTHGATE 5 ESE              ,-57.1,52.816638037790106,122.4
1199,SD,PIERRE 24 S                  ,-57.1,52.816638037790106,122.4
1200,WY,SUNDANCE 8 NNW               ,-57.1,52.816638037790106,122.4
1201,ME,OLD TOWN 2 W                 ,-57.1,52.816638037790106,122.4
1202,ME,LIMESTONE 4 NNW              ,-57.1,52.816638037790106,122.4
1203,NE,LINCOLN 8 ENE                ,-57.1,52.816638037790106,122.4
1204,NE,LINCOLN 11 SW                ,-57.1,52.816638037790106,122.4
1205,AK,TOK 70 SE                    ,-57.1,52.816638037790106,122.4
1206,AK,CORDOVA 14 ESE               ,-57.1,52.816638037790106,122.4
1207,AK,RUBY 44 ESE                  ,-57.1,52.816638037790106,122.4
1208,AK,SELAWIK 28 E                 ,-57.1,52.816638037790106,122.4
1209,AK,DENALI 27 N                  ,-57.1,52.816638037790106,122.4
1210,AK,TOOLIK LAKE 5 ENE            ,-57.1,52.816638037790106,122.4
1211,UT,GRANITE PEAK FILLMORE ARPT,-57.1,52.816638037790106,122.4
1212,UT,GRANITE PEAK DUGWAY PROVING G,-57.1,52.816638037790106,122.4
1213,NJ,ATLANTIC CITY MARINA,-57.1,52.816638037790106,122.4
1214,SC,CUSTOM HOUSE (CITY OFC)      ,-57.1,52.816638037790106,122.4
1215,CA,DOWNTOWN,-57.1,52.81663803779014,122.4
1216,AK,ST. PAUL 4 NE                ,-57.1,52.816638037790106,122.4
1217,WA,WSFO SEATTLE SAND POINT,-57.1,52.816638037790106,122.4
1218,MN,ST MARYS HOSPITAL,-57.1,52.816638037790106,122.4
1219,NC,PINEY ISLAND,-57.1,52.891890996328534,122.4
1220,KY,MADISONVILLE MUNICIPAL AIRPOR,-57.1,52.816638037790106,122.4
1221,VT,MIDDLEBURY STATE AIRPORT,-57.1,52.787938826086375,122.4
1222,AL,CULLMAN REGIONAL AIRPORT FOLS,-57.1,52.816638037790106,122.4
1223,WY,HULETT MUNICIPAL AIRPORT,-57.1,52.816638037790106,122.4
1224,NM,MORIARTY AIRPORT,-57.1,52.816638037790106,122.4
1225,MD,GARRETT COUNTY AIRPORT,-57.1,52.816638037790106,122.4
1226,MD,U.S. NAVAL ACADEMY,-57.1,52.851054662123644,122.4
1227,CA,NORTON AAF,-57.1,52.816638037790106,122.4
1228,SC,SPARTANBURG,-57.1,52.816638037790106,122.4
1229,IL,EFFINGHAM COUNTY MEMORIAL ARP,-57.1,52.816638037790106,122.4
1230,LA,DE QUINCY INDUSTRIAL AIRPARK,-57.1,52.816638037790106,122.4
1231,OH,CLERMONT COUNTY AIRPORT,-57.1,52.816638037790106,122.4
1232,TX,ROGER M DREYER MEMORIAL AIRPO,-57.1,52.816638037790106,122.4
1233,FL,TRI-COUNTY AIRPORT,-57.1,52.816638037790106,122.4
1234,AK,RED DOG,-25.6,27.38170731707317,73.4
1235,AK,RED DOG AIRPORT,-25.6,27.38170731707317,73.4
1236,AK,PROSPECT CREEK AIRPORT,-32.8,22.9875,66.2
1237,AK,HOONAH SEAPLANE BASE,8.1,35.99999999999999,63.0
1238,AK,MANOKOTAK,-9.0,41.23670886075949,78.1
1239,AK,MANOKOTAK AIRPORT,-9.0,41.23670886075949,78.1
1240,AK,NELSON LAGOON,3.9,38.68313253012049,64.9
1241,AK,NELSON LAGOON AIRPORT,3.9,38.68313253012049,64.9
1242,AK,QUINHAGAK AIRPORT,-32.8,35.676400000000015,80.1
1243,IN,WARSAW MUNICIPAL,-9.4,46.355448717948725,95.0
1244,IN,WARSAW MUNICIPAL AIRPORT,-9.4,46.355448717948725,95.0
1245,AZ,RYAN FLD,21.2,71.1787356321839,107.6
1246,AZ,RYAN FIELD AIRPORT,21.2,71.1787356321839,107.6
1247,KY,CAMPBELLVILLE / TAYLOR CO,1.4,55.50056338028169,96.8
1248,LA,ST LANDRY PARISH AIRPORT AHAR,17.2,66.48324175824176,98.2
1249,CO,FORT MORGAN MUNICIPAL AIRPORT,-18.4,49.01633802816901,102.2
1250,TX,PAMPA M VISTA,1.4,62.26332288401253,111.2
1251,TX,PAMPA MESA VISTA AIRPORT,1.4,62.26332288401253,111.2
1252,ND,LIMA (BOWBELLS)              ,-30.8,39.43976261127597,95.5
1253,FL,SPACE COAST RGNL,33.8,78.76308539944904,100.4
1254,FL,SPACE COAST REGIONAL AIRPORT,33.8,78.76308539944904,100.4
1255,MI,GRAYLING AAF,-22.0,43.47254901960785,93.2
1256,MI,GRAYLING ARMY AIRFIELD,-22.0,43.47254901960785,93.2
1257,LA,HARRY P WILLIAMS MEM,23.0,63.33008130081301,91.9
1258,LA,HARRY P WILLIAMS MEMO ARPT,23.0,63.33008130081301,91.9
1259,TX,WINKLER COUNTY AIRPORT,8.1,65.68402203856749,108.0
1260,TX,BROWNWOOD MUNICIPAL,10.4,61.8641975308642,104.0
1261,TX,BROWNWOOD REGIONAL AIRPORT,10.4,61.8641975308642,104.0
1262,CA,LOMPOC,27.0,55.812275449101804,93.0
1263,CA,LOMPOC AIRPORT,27.0,55.812275449101804,93.0
1264,CA,SAN CLEMENTE ISLAND,39.0,60.9682584269663,91.0
1265,CA,NALF/F. SHERMAN FLD ARPT,39.0,60.9682584269663,91.0
1266,NC,USMC BOMB RANGE BT-11        ,25.0,69.13160919540229,99.0
1267,VA,CULPEPER RGNL,6.8,56.29364640883978,97.5
1268,VA,CULPEPER REGIONAL AIRPORT,6.8,56.29364640883978,97.5
1269,NC,FOOTHILLS RGNL,6.1,58.58438356164383,99.3
1270,NC,MORGANTON-LENOIR AIRPORT,6.1,58.58438356164383,99.3
1271,VA,ACCOMACK CO,10.8,55.6585635359116,91.8
1272,VA,ACCOMACK COUNTY AIRPORT,10.8,55.6585635359116,91.8
1273,CA,SACRAMENTO MATHER FL,24.8,61.395303867403314,113.0
1274,CA,SACRAMENTO MATHER AIRPORT,24.8,61.395303867403314,113.0
1275,SD,SISSETON MUNI ARPT,-23.1,44.95333333333333,102.9
1276,SD,SISSETON MUNICIPAL AIRPORT,-23.1,44.95333333333333,102.9
1277,WA,OMAK,-9.0,49.27972602739726,109.0
1278,WA,OMAK AIRPORT,-9.0,49.27972602739726,109.0
1279,WA,FRIDAY HARBOR,8.1,49.696291208791216,89.1
1280,CA,ARENA COVE,32.0,52.498039215686276,69.1
1281,,LAKE WORTH  FL,41.9,77.38422535211268,90.7
1282,,NEWPORT  OR,26.6,50.24575342465754,80.1
1283,FL,CEDAR KEY,25.7,71.06136986301368,90.3
1284,TX,RINCON DEL SAN JOSE; POTRERO,24.6,72.21859154929577,91.4
1285,FL,SEBASTIAN INLET STATE PARK,40.1,74.22286821705426,89.6
1286,MA,BOSTON,4.8,54.07883008356546,95.4
1287,LA,GRAND ISLE,27.1,76.13565217391306,91.8
1288,,9052030 - OSWEGO  NY         ,-5.8,49.457967032967034,91.6
1289,NY,KINGS POINT,8.8,54.536768802228416,91.8
1290,DC,WASHINGTON,9.3,59.175,95.7
1291,TX,MORGANS POINT,18.1,70.06424581005587,100.6
1292,HI,MOLUOLOE,61.9,75.57206703910613,84.6
1293,VA,CHESAPEAKE BAY,8.4,58.92022160664819,95.4
1294,WA,WESTPORT,23.9,49.887327823691464,84.4
1295,LA,SHELL BEACH,24.8,70.25167597765365,95.9
1296,NY,STURGEON POINT,2.3,49.15900277008309,85.3
1297,ME,CUTLER FARRIS WHARF,-8.0,45.48638888888889,82.4
1298,AK,ATKA AIRPORT,28.9,40.928,50.0
1299,AK,GALBRAITH LAKE AIRPORT,-47.2,12.136585365853657,68.0
1300,AK,GALBRAITH LAKE,-47.2,12.136585365853657,68.0
1301,AK,WALES AIRPORT,-29.9,30.581854838709674,66.9
1302,AK,SAVOONGA,-23.1,28.962105263157895,64.0
1303,AK,SAVOONGA AIRPORT,-23.1,28.962105263157895,64.0
1304,AK,KALSKAG,-24.0,33.809473684210516,81.0
1305,AK,KALSKAG AIRPORT,-24.0,33.809473684210516,81.0
1306,AK,TOKSOOK BAY AIRPORT,-17.0,32.45254237288136,77.0
1307,AK,TOOKSOK BAY,-17.0,32.45254237288136,77.0
1308,AK,METLAKATLA SEAPLANE BASE,14.0,44.268722466960355,75.0
1309,AK,METLAKATLA SEAPLANE,14.0,44.268722466960355,75.0
1310,SD,SIOUX FALLS CLIMATE,-19.8,44.6792817679558,100.2
1311,AL,FLORALA MUNI,17.1,67.48870431893687,100.9
1312,AK,ST MICHAEL,-20.9,31.2412429378531,80.1
1313,AK,ST MICHAEL AIRPORT,-20.9,31.2412429378531,80.1
1314,TX,GUNNISON OIL PLATFORM,44.6,75.66891495601173,93.2
1315,TX,OIL PLATFORM/GUNNISON,44.6,75.66891495601173,93.2
1316,MT,BRAVO (GEYSER)               ,-23.8,40.00535714285716,96.1
1317,ND,INDIA (PALERMO)              ,-26.3,41.59645161290323,95.2
1318,ND,JULIET (DONNYBROOK)          ,-27.8,30.876068376068375,93.9
1319,FL,VANDENBERG,30.2,73.41986531986534,98.6
1320,FL,VANDENBERG AIRPORT,30.2,73.41986531986534,98.6
1321,IA,CENTERVILLE MUNICIPAL AIRPORT,-13.0,40.808433734939754,96.8
1322,AL,REDSTONE AAF,5.0,62.33529411764706,98.2
1323,AL,REDSTONE ARMY AIRFIELD,5.0,62.33529411764706,98.2
1324,KS,NEWTON CITY CO,-7.6,56.599449035812675,104.0
1325,KS,NEWTON-CITY-COUNTY AIRPORT,-7.6,56.599449035812675,104.0
1326,CA,MARINA MUNI,-11.2,42.30574712643678,80.6
1327,NH,LACONIA MUNI,-15.0,48.33019390581718,93.9
1328,NH,LACONIA MUNICIPAL AIRPORT,-15.0,48.33019390581718,93.9
1329,WI,SPART FORT MC COY,-33.2,46.75537974683545,95.5
1330,WI,SPARTA/FORT MC COY AIRPORT,-33.2,46.75537974683545,95.5
1331,MN,FAIRMONT MUNI(AWOS)          ,-23.1,44.75915915915917,97.0
1332,MN,FAIRMONT MUNICIPAL AIRPORT,-23.1,44.75915915915917,97.0
1333,MN,WORTHINGTON MUNI,-18.9,44.43049450549451,97.0
1334,MN,WORTHINGTON MUNICIPAL ARPT,-18.9,44.43049450549451,97.0
1335,MN,JACKSON MUNI,-16.6,44.92212885154061,96.8
1336,MN,JACKSON MUNICIPAL AIRPORT,-16.6,44.92212885154061,96.8
1337,WA,SNOHOMISH CO,14.0,51.09780821917809,91.9
1338,WA,SNOHOMISH CO (PAINE FD) AP,14.0,51.09780821917809,91.9
1339,IL,OLNEY NOBLE,3.2,52.971489361702126,97.0
1340,IL,OLNEY-NOBLE AIRPORT,3.2,52.971489361702126,97.0
1341,CA,ROHNERVILLE AIRPORT,26.6,50.2374613003096,77.0
1342,HI,KANEOHE MCAS,64.0,77.71906249999998,87.1
1343,WA,TOKE POINT,26.8,51.36694677871149,89.8
1344,CA,PORT CHICAGO,32.7,59.243909348441925,102.4
1345,,PILOT ROCK  AK,13.3,43.96751412429379,69.8
1346,AK,SITKA,11.3,45.76,77.5
1347,,9014098 - FORT GRATIOT  MI   ,4.5,57.40446428571429,93.7
1348,MA,FALL RIVER,7.2,54.50478873239437,92.7
1349,FL,APALACHICOLA RESERVE,21.0,71.14833836858006,95.7
1350,FL,ROOKERY BAY RESERVE,30.6,74.65426997245179,95.7
1351,MI,ST JOSEPH,4.5,52.855161290322584,91.6
1352,CA,MOSS LANDING S HARBOR,35.8,53.653333333333336,77.4
1353,MI,SUPERIOR GRAND TRAVERSE BAY,-16.6,40.189196675900284,90.1
1354,NY,NIAGRA INTAKE,2.5,49.838333333333324,86.2
1355,TX,TEXAS STATE AQUARIUM,21.6,72.25277777777777,90.9
1356,AL,BON SECOUR,22.3,73.81283018867924,95.7
1357,AK,POINT HOPE AIRPORT,-27.9,21.07564935064935,54.0
1358,AK,EMMONAK,35.1,51.18,73.0
1359,AK,SPARREVOHN AFS,-27.2,32.82602739726027,73.8
1360,AK,SPARREVOHN LRRS AIRPORT,-27.2,32.82602739726027,73.8
1361,MI,DRUMMOND ISLAND AIRPORT,-16.6,42.257262569832406,85.6
1362,TX,LARGO VISTA / RUSTY ALLEN AIR,11.1,68.38567493112949,109.4
1363,TX,LAGO VISTA RUSTY ALLEN AIRPOR,11.1,68.38567493112949,109.4
1364,CA,UNIVERSITY AIRPORT,26.6,61.36573033707866,111.2
1365,CA,DAVIS,26.6,61.36573033707866,111.2
1366,OH,BELLEFONTAINE REGIONAL AIRPOR,1.4,52.983596214511046,93.2
1367,CO,JULIET (PEETZ)               ,-10.5,47.95018315018314,103.3
1368,MT,MIKE (MOORE)                 ,-29.4,36.90141509433962,97.2
1369,TX,CAMERON MUNICIPAL AIRPORT,13.5,69.27056962025316,107.6
1370,TX,MUSTANG BEACH,22.3,72.16621160409557,92.8
1371,TX,MUSTANG BEACH AIRPORT,22.3,72.16621160409557,92.8
1372,TX,WOOD CO,10.4,65.45416666666667,105.8
1373,TX,WOOD COUNTY AIRPORT MINEOLA,10.4,65.45416666666667,105.8
1374,FL,PENSACOLA NAS,19.9,69.53589041095891,100.0
1375,ND,WALHALLA MUNICIPAL AIRPORT,-32.8,35.392771084337355,93.2
1376,SC,MC ENTIRE JNGB,12.0,63.69166666666666,100.9
1377,SC,MCENTIRE AIR NATIONAL GUARD S,12.0,63.69166666666667,100.9
1378,AR,SMITH FLD,-4.0,58.36723163841808,104.0
1379,AR,SMITH FIELD AIRPORT,-4.0,58.36723163841808,104.0
1380,CO,COLORADO PLAINS RGNL,-18.9,50.04187327823692,104.0
1381,CO,COLORADO PLAINS RGNL ARPT,-18.9,50.04187327823692,104.0
1382,UT,BRYCE CANYON,-16.1,42.24820936639119,91.0
1383,UT,BRYCE CANYON AIRPORT,-16.1,42.24820936639119,91.0
1384,MA,PROVINCETOWN MUNI,12.9,52.91101449275363,91.9
1385,MA,PROVINCETOWN MUNI AIRPORT,12.9,52.91101449275363,91.9
1386,NY,GRIFFISS AIRPARK,-17.0,47.78925619834711,93.0
1387,NY,GRIFFIS AIRFIELD,-17.0,47.78925619834711,93.0
1388,NE,MILLER FIELD AIRPORT,-18.9,49.63333333333333,109.0
1389,MN,LONGVILLE MUNI,-36.4,37.14700598802395,93.2
1390,MN,LONGVILLE MUNICIPAL ARPT,-36.4,37.14700598802395,93.2
1391,WA,RENTON MUNI,19.0,53.35890410958904,95.0
1392,WA,RENTON MUNICIPAL AIRPORT,19.0,53.35890410958904,95.0
1393,MN,RAY S MILLER AAF / CAMP RIPLE,-33.2,41.10698324022347,100.9
1394,CA,ALAMEDA,39.0,57.050700280112046,92.7
1395,,SHP - SHELL POINT  FL,21.4,70.26538461538462,99.5
1396,NJ,ATLANTIC CITY,9.3,55.25793871866295,90.7
1397,ME,PORTLAND,1.6,49.0958217270195,90.9
1398,RI,PROVIDENCE,6.4,54.03287671232877,96.3
1399,NJ,SANDY HOOK,8.8,53.20866873065016,92.7
1400,VA,LEWISETTA  VA,11.3,59.05754985754986,92.8
1401,NC,OREGON INLET MARINA,18.7,62.54832402234637,89.2
1402,FL,FT MYERS,38.3,75.31904761904762,96.1
1403,FL,VIRGINIA KEY,44.2,80.36148867313918,99.7
1404,TX,GALVESTON PIER 21            ,20.5,71.41064425770308,92.3
1405,AK,NIKISKI AK,-5.4,39.7422969187675,70.5
1406,MI,PORT INLAND,-13.7,41.15579268292683,81.0
1407,WA,PADILLA BAY RESERVE,7.7,49.75702479338843,82.0
1408,TX,ROLLOVER PASS,18.1,69.45614525139665,91.0
1409,AK,ALITAK,9.5,42.58507042253522,64.0
1410,ME,BAR HARBOR,-1.3,47.89192200557103,88.5
1411,LA,LAKE CHARLES,16.9,69.38435754189945,98.1
1412,VA,LURAY CAVERNS AIRPORT,3.2,55.12176308539946,95.0
1413,AK,BARTER ISLAND,-43.1,11.199044585987261,69.1
1414,AK,BARTER ISLAND AIRPORT,-43.1,11.199044585987261,69.1
1415,AK,EGEGIK(AWOS)                 ,-11.0,36.48164251207729,73.9
1416,AK,EGEGIK AIRPORT,-11.0,36.48164251207729,73.9
1417,NV,AUSTIN ARPT,-15.9,41.56726726726727,95.7
1418,TX,KICKAPOO DOWNTOWN AIRPORT,9.9,62.882704402515714,113.0
1419,NJ,ROBERT J MILLER AIRPARK,3.0,40.14714285714286,77.0
1420,NJ,OCEAN COUNTY AIRPORT,3.0,40.14714285714286,77.0
1421,MO,MALDEN MUNI,-0.4,56.74172413793103,100.4
1422,WY,KEMMERER MUNICIPAL AIRPORT,-9.4,36.53279220779221,87.8
1423,CO,SCHRIEVER AFB,12.2,38.08,62.6
1424,MS,RANGE B,9.0,66.18277945619334,100.9
1425,CO,NOVEMBER (GROVER)            ,-15.0,52.88631578947368,101.8
1426,IL,GREATER KANKAKEE,-9.4,50.396153846153844,98.6
1427,IL,GREATER KANKAKEE AIRPORT,-9.4,50.396153846153844,98.6
1428,SC,NORTH AF AUX,19.8,66.60749999999999,102.4
1429,LA,HAMMOND,19.4,67.46912181303115,98.6
1430,LA,HAMMOND MUNICIPAL AIRPORT,19.4,67.46912181303115,98.6
1431,FL,ORMOND BEACH MUNI,26.6,73.11842900302115,98.6
1432,FL,ORMOND BEACH MUNICIPAL AIRPOR,26.6,73.11842900302115,98.6
1433,CA,BRACKETT FLD,30.2,70.29275862068965,107.6
1434,CA,BRACKETT FIELD AIRPORT,30.2,70.29275862068965,107.6
1435,NC,LUMBERTON MUNI,16.0,67.75196078431372,100.0
1436,NC,LUMBERTON MUNICIPAL ARPT,16.0,67.75196078431372,100.0
1437,AR,ARKANSAS INTL,15.8,54.38444444444445,98.6
1438,AR,ARKANSAS INTERNATIONAL AIRPOR,15.8,54.38444444444445,98.6
1439,AZ,FLAGSTAFF,1.9,54.06465753424657,102.9
1440,OH,ZANESVILLE MUNICIPAL ARPT,-11.0,52.907671232876716,93.9
1441,TX,HOUSTON CO,10.4,67.18135048231512,105.8
1442,TX,CROCKETT HOUSTON COUNTY AP,10.4,67.18135048231512,105.8
1443,CA,PALO ALTO ARPT OF SA,28.4,60.54719101123596,100.4
1444,CA,PALO ALTO AIRPORT OF SANTA CL,28.4,60.54719101123596,100.4
1445,RI,QUONSET STATE,8.6,58.21307189542483,95.0
1446,RI,QUONSET STATE AIRPORT,8.6,58.21307189542483,95.0
1447,CO,SUNLIGHT MTN,-9.4,34.00828729281767,75.2
1448,CO,SUNLIGHT,-9.4,34.00828729281767,75.2
1449,ID,LEMHI CO,-15.0,42.54834254143646,97.0
1450,ID,LEMHI COUNTY AIRPORT,-15.0,42.54834254143646,97.0
1451,OR,NORTH BEND MUNI,25.0,51.98159340659341,95.0
1452,OR,NORTH BEND MUNICIPAL ARPT,25.0,51.98159340659341,95.0
1453,UT,DUGWAY PROVING GROU,3.2,55.266336633663364,102.9
1454,UT,MICHAEL AAF AIRPORT,3.2,55.266336633663364,102.9
1455,NC,ROCKINGHAM COUNTY NC SHILOH A,7.2,57.177994428969356,94.5
1456,CA,WHITEMAN,39.2,71.27839335180056,109.4
1457,CA,WHITMAN AIRPORT,39.2,71.27839335180056,109.4
1458,FL,FRED HOWARD PARK,33.1,73.53204419889502,103.6
1459,HI,KAWAIHAE,66.9,77.77430167597764,90.0
1460,,9099090 - GRAND MARAIS  MN   ,-19.5,38.20137362637363,83.1
1461,,9075014 - HARBOR BEACH  MI   ,4.8,46.366016713091916,92.1
1462,,9087023 - LUDINGTON  MI      ,0.1,47.24490358126722,88.9
1463,,9099018 - MARQUETTE C.G.  MI ,-6.0,40.61871508379888,85.3
1464,CT,NEW LONDON,6.6,53.04608938547486,90.3
1465,OH,MARBLEHEAD,-4.0,51.683241758241756,94.3
1466,MD,BALTIMORE  MD,7.0,57.83016759776537,96.3
1467,TX,PORT ISABEL,27.7,72.91648044692737,92.1
1468,OH,CLEVELAND,-3.5,51.72527472527473,95.4
1469,LA,PILOT STATION EAST,30.6,72.78662952646239,96.6
1470,ME,WELLS,-1.5,45.90761904761905,91.9
1471,CA,TIBURON PIER,39.2,57.220972644376886,96.8
1472,WI,KEWAUNEE,-10.3,38.67414965986394,91.6
1473,VA,DOMINION TERMINAL ASSOCIATION,12.7,61.16518105849582,91.8
1474,FL,GUANA TOLOMATO MATANZAS,24.3,70.38842975206612,100.4
1475,RI,NARRAGANSETT BAY RESERVE,3.9,53.09201101928375,91.4
1476,,PETITS BOIS ISLAND,23.0,66.21323529411767,94.6
1477,OH,FAIRPORT,-2.0,51.885028248587574,91.2
1478,MI,MOUTH OF BLACK RIVER,3.7,50.40332409972299,95.2
1479,MI,MANISTEE HARBOR,1.2,47.42534818941504,89.6
1480,AL,CEDAR POINT,21.9,73.09311740890688,100.6
1481,IL,NORTHERLY ISLAND,-8.0,51.23222222222222,97.0
1482,AK,HYDABURG SEAPLANE BA,9.0,46.235393258426974,75.9
1483,AK,HYDABURG SEAPLANE BASE,9.0,46.235393258426974,75.9
1484,NE,BLAIR MUNI AIRPORT,-16.1,50.69585635359116,101.3
1485,NE,BLAIR MUNICIPAL AIRPORT,-16.1,50.69585635359116,101.3
1486,KY,MADISON AIRPORT,5.0,56.96239554317548,98.6
1487,KY,MOUNT STERLING MONTGOMERY COU,1.4,55.620775623268706,95.0
1488,LA,GEORGE R CARR MEMORIAL AIR FI,21.0,67.49561643835617,101.3
1489,TX,ZAPATA,20.1,76.7942942942943,111.0
