,state,name,min_temp,mean_temp,max_temp
840,MN,INTERNATIONAL FALLS INTL AP,-57.1,52.81663803779013,122.4
841,WI,LA CROSSE MUNI AP,-57.1,52.81663803779013,122.4
842,MN,MINNEAPOLIS-ST PAUL WOLD-CHAM,-57.1,52.81663803779013,122.4
843,IL,MOLINE QUAD CITY ARPT,-57.1,52.81663803779013,122.4
844,MN,ROCHESTER MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
845,MN,ST CLOUD MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
846,SD,ABERDEEN MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
847,IA,BURLINGTON MUNICIPAL AP,-57.1,52.81663803779013,122.4
848,IA,DES MOINES MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
849,NE,GRAND ISLAND ARPT,-57.1,52.81663803779013,122.4
850,SD,HURON MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
851,NE,LINCOLN AIR BASE,-57.1,52.81663803779013,122.4
852,IA,MASON CITY MUNICIPAL ARPT,-57.1,52.77675315382168,122.4
853,NE,NORFOLK KARL STEFAN MEM ARPT,-57.1,52.81663803779013,122.4
854,NE,OMAHA EPPLEY AIRFIELD,-57.1,52.81663803779013,122.4
855,IA,SIOUX CITY MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
856,SD,SIOUX FALLS FOSS FLD,-57.1,52.81663803779013,122.4
857,WI,EAU CLAIRE MUNICIPAL AP,-57.1,52.81663803779013,122.4
858,HI,BARKING SANDS,-57.1,52.81663803779013,122.4
859,HI,KANEOHE BAY MCAS,-57.1,52.81663803779013,122.4
860,HI,LIHUE AIRPORT,-57.1,52.9262257500265,122.4
861,TX,LUBBOCK WEST TEXAS AIR TERMIN,-57.1,52.81663803779013,122.4
862,NM,ALBUQUERQUE MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
863,NM,CLAYTON MUNICIPAL AIRPARK,-57.1,52.81663803779013,122.4
864,CO,ALAMOSA ARPT,-57.1,52.81663803779013,122.4
865,CO,DENVER STAPLETON AIRFIELD,-57.1,52.81663803779013,122.4
866,CO,EAGLE COUNTY AP,-57.1,52.81663803779013,122.4
867,KS,GOODLAND RENNER FIELD,-57.1,52.81663803779013,122.4
868,CO,GRAND JUNCTION WALKER FIELD,-57.1,52.81663803779013,122.4
869,NM,FARMINGTON MUNICIPAL AP,-57.1,52.81663803779013,122.4
870,CA,LEMOORE REEVES NAS,-57.1,52.81663803779013,122.4
871,NV,ELY YELLAND FIELD,-57.1,52.81663803779013,122.4
872,CA,BAKERSFIELD KERN COUNTY ARPT,-57.1,52.81663803779013,122.4
873,CA,BISHOP AIRPORT,-57.1,52.84613121662268,122.4
874,CA,BLYTHE RIVERSIDE CO,-57.1,52.81663803779013,122.4
875,UT,BRYCE CNYN FAA AP,-57.1,52.81663803779013,122.4
876,AZ,TUCSON INTERNATIONAL AP,-57.1,52.81663803779013,122.4
877,CA,DAGGETT BARSTOW-DAGGETT AP,-57.1,52.81663803779013,122.4
878,NV,LAS VEGAS MCCARRAN INTL AP,-57.1,52.81663803779013,122.4
879,CA,LOS ANGELES MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
880,AZ,PHOENIX SKY HARBOR INTL AP,-57.1,52.81663803779013,122.4
881,AZ,PRESCOTT MUNICIPAL AP,-57.1,52.81663803779013,122.4
882,NV,RENO WBO,-57.1,52.81663803779013,122.4
883,CA,SANDBERG,-57.1,52.846229903643525,122.4
884,CA,SAN DIEGO LINDBERGH FIELD,-57.1,52.81663803779013,122.4
885,AZ,WINSLOW MUNICIPAL AP,-57.1,52.81663803779013,122.4
886,AZ,YUMA INTL ARPT,-57.1,52.81663803779013,122.4
887,CA,BLUE CANYON AP,-57.1,52.81663803779013,122.4
888,CA,OAKLAND METROPOLITAN,-57.1,52.81663803779013,122.4
889,CA,SACRAMENTO EXECUTIVE ARPT,-57.1,52.81663803779013,122.4
890,CA,SAN FRANCISCO INTL AP,-57.1,52.81663803779013,122.4
891,CA,STOCKTON METROPOLITAN ARPT,-57.1,52.81663803779013,122.4
892,CA,MOUNTAIN VIEW MOFFETT FLD NAS,-57.1,52.81663803779013,122.4
893,CA,SANTA MARIA PUBLIC ARPT,-57.1,52.81663803779013,122.4
894,CA,SAN JOSE MUNICIPAL AP,-57.1,52.81663803779013,122.4
895,ND,BISMARCK MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
896,ND,DICKINSON MUNICIPAL AP,-57.1,52.81663803779013,122.4
897,ND,MINOT FAA AP,-57.1,52.81663803779013,122.4
898,WY,CHEYENNE MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
899,WY,LANDER HUNT FIELD,-57.1,52.81663803779013,122.4
900,NE,NORTH PLATTE LEE BIRD FIELD,-57.1,52.81663803779013,122.4
901,SD,PIERRE REGIONAL AP,-57.1,52.81663803779013,122.4
902,WY,ROCK SPRINGS ARPT,-57.1,52.81663803779013,122.4
903,NE,SCOTTSBLUFF W B HEILIG FIEL,-57.1,52.81663803779013,122.4
904,WY,SHERIDAN COUNTY ARPT,-57.1,52.81663803779013,122.4
905,MT,BILLINGS MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
906,MT,LEWISTOWN MUNICIPAL ARPT,-57.1,52.76871314418986,122.4
907,MT,MILES CITY MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
908,WY,CASPER NATRONA CO INTL AP,-57.1,52.81663803779013,122.4
909,NV,WINNEMUCCA MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
910,ID,BOISE AIR TERMINAL,-57.1,52.81663803779013,122.4
911,MT,CUT BANK MUNI AP,-57.1,52.81663803779013,122.4
912,MT,GREAT FALLS INTL ARPT,-57.1,52.81663803779013,122.4
913,MT,HELENA ARPT,-57.1,52.81663803779013,122.4
914,MT,KALISPELL GLACIER PK INT'L AR,-57.1,52.81663803779013,122.4
915,ID,LEWISTON NEZ PERCE COUNTY ARP,-57.1,52.81663803779013,122.4
916,OR,MEACHUM EMERGENCY AP,-57.1,52.81663803779013,122.4
917,MT,MISSOULA JOHNSON-BELL FLD,-57.1,52.81663803779013,122.4
918,OR,PENDLETON MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
919,ID,POCATELLO MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
920,UT,WENDOVER USAF AUXILIARY FIELD,-57.1,52.81663803779013,122.4
921,WA,TACOMA MCCHORD AAF,-57.1,52.81663803779013,122.4
922,CA,RED BLUFF MUNICIPAL ARPT,-57.1,52.87564534082477,122.4
923,OR,EUGENE MAHLON SWEET ARPT,-57.1,52.81663803779013,122.4
924,OR,MEDFORD JACKSON COUNTY ARPT,-57.1,52.81663803779013,122.4
925,WA,OLYMPIA MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
926,OR,PORTLAND,-57.1,52.81663803779013,122.4
927,OR,REDMOND ROBERTS FIELD,-57.1,52.81663803779013,122.4
928,OR,SALEM MCNARY FIELD,-57.1,52.81663803779013,122.4
929,WA,SEATTLE SEATTLE-TACOMA ARPT,-57.1,52.81663803779013,122.4
930,WA,SEATTLE BOEING FIELD,-57.1,52.81663803779013,122.4
931,OR,SEXTON SUMMIT,-57.1,52.79860065726704,122.4
932,WA,STAMPEDE PASS,-57.1,52.81663803779013,122.4
933,WA,YAKIMA AIR TERMINAL,-57.1,52.81663803779013,122.4
934,WA,WHIDBEY ISLAND NAS,-57.1,52.800063606487846,122.4
935,CA,ARCATA AIRPORT,-57.1,52.80847026396693,122.4
936,AK,JUNEAU MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
937,AK,YAKUTAT STATE AP,-57.1,52.81663803779013,122.4
938,AK,HOMER MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
939,AK,COLD BAY ARPT,-57.1,52.81663803779013,122.4
940,AK,VALDEZ WSO,-57.1,52.81663803779013,122.4
941,AK,ANCHORAGE INTL AP,-57.1,52.81663803779013,122.4
942,AK,MCGRATH ARPT,-57.1,52.81663803779013,122.4
943,AK,TALKEETNA STATE ARPT,-57.1,52.81663803779013,122.4
944,AK,BETTLES FIELD,-57.1,52.81663803779013,122.4
945,AK,KOTZEBUE RALPH WEIN MEMORIAL,-57.1,52.81663803779013,122.4
946,AK,NOME MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
947,AK,UNALAKLEET FIELD,-57.1,52.81663803779013,122.4
948,AK,POINT LAY LIZ 2              ,-57.1,52.81663803779013,122.4
949,AK,OLIKTOK POW 2                ,-57.1,52.81663803779013,122.4
950,AK,PRUDHOE BAY,-57.1,52.635587896139036,122.4
951,AK,WAINWRIGHT LIZ 3             ,-57.1,52.81663803779013,122.4
952,AK,LONELY,-57.1,52.81663803779013,122.4
953,CO,COLORADO SPRINGS PETERSON FIE,-57.1,52.81663803779013,122.4
954,NM,ZUNI,-57.1,52.81663803779013,122.4
955,NM,TRUTH OR CONSEQUENCES MUNI AP,-57.1,52.81663803779013,122.4
956,NV,FALLON NAAS,-57.1,52.81663803779013,122.4
957,CA,POINT MUGU NF,-57.1,52.81663803779013,122.4
958,UT,CEDAR CITY MUNICIPAL AP,-57.1,52.81663803779013,122.4
959,CA,SANTA ANA,-57.1,52.81663803779013,122.4
960,MD,SALISBURY WICOMICO CO AP,-57.1,52.81663803779013,122.4
961,MD,BALTIMORE BLT-WASHNG,-57.1,52.81663803779013,122.4
962,NC,NEW RIVER MCAS,-57.1,52.81663803779013,122.4
963,NC,HATTERAS BILLY MITCHELL AP,-57.1,52.81663803779013,122.4
964,DC,WASHINGTON DULLES INTERNATION,-57.1,52.81663803779013,122.4
965,VA,WALLOPS ISLAND UAU,-57.1,52.81663803779013,122.4
966,FL,TALLAHASSEE DALE MABRY FIELD,-57.1,52.81663803779013,122.4
967,KY,CINCINNATI GREATER CINCINNATI,-57.1,52.81663803779013,122.4
968,OH,DAYTON MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
969,IN,EVANSVILLE DRESS REGIONAL ARP,-57.1,52.81663803779013,122.4
970,IN,INDIANAPOLIS WEIR COOK MUNICI,-57.1,52.81663803779013,122.4
971,KY,LEXINGTON BLUEGRASS FIELD,-57.1,52.81663803779013,122.4
972,KY,LOUISVILLE STANDIFORD FIELD,-57.1,52.81663803779013,122.4
973,IL,SPRINGFIELD CAPITAL AP,-57.1,52.81663803779013,122.4
974,SC,BEAUFORT NAS,-57.1,52.81663803779013,122.4
975,FL,JACKSONVILLE NAS,-57.1,52.9073187215096,122.4
976,FL,WHITING FIELD NAS,-57.1,52.81663803779013,122.4
977,GA,VALDOSTA WB AIRPORT,-57.1,52.81663803779013,122.4
978,TX,LUFKIN ANGELINA CO,-57.1,52.81663803779013,122.4
979,KS,RUSSELL MUNICIPAL AP,-57.1,52.81663803779013,122.4
980,MT,GLASGOW INTL ARPT,-57.1,52.81663803779013,122.4
981,MT,HAVRE CITY-COUNTY AP,-57.1,52.81663803779013,122.4
982,ND,WILLISTON SLOULIN FIELD INTL,-57.1,52.81663803779013,122.4
983,OR,ASTORIA CLATSOP COUNTY ARPT,-57.1,52.81663803779013,122.4
984,WA,QUILLAYUTE AIRPORT,-57.1,52.79914926322486,122.4
985,CT,BRIDGEPORT MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
986,NY,MASSENA AP,-57.1,52.81663803779013,122.4
987,NY,WHITE PLAINS WESTCHESTER CO A,-57.1,52.81663803779013,122.4
988,MA,WORCESTER MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
989,NY,NEW YORK FORT TOTTEN,-57.1,52.81663803779013,122.4
990,MI,HOUGHTON LAKE ROSCOMMON CO AR,-57.1,52.81663803779013,122.4
991,IL,ROCKFORD GREATER ROCKFORD AP,-57.1,52.81663803779013,122.4
992,OH,TOLEDO EXPRESS AIRPORT,-57.1,52.81664634792754,122.4
993,IL,CHICAGO OHARE INTL AP,-57.1,52.81663803779013,122.4
994,MI,DETROIT METRO AP,-57.1,52.81663803779013,122.4
995,MI,ALPENA PHELPS COLLINS FIELD,-57.1,52.81663803779013,122.4
996,MI,GRAND RAPIDS KENT COUNTY ARPT,-57.1,52.81663803779013,122.4
997,PA,FRANKLIN,-57.1,52.81663803779013,122.4
998,WI,MILWAUKEE TIMMERMAN,-57.1,52.81663803779013,122.4
999,IA,DUBUQUE MUNICIPAL AP,-57.1,52.81663803779013,122.4
1000,IA,WATERLOO MUNICIPAL AP,-57.1,52.81663803779013,122.4
1001,MN,HIBBING CHISHOLM-HIBBING AP,-57.1,52.81663803779013,122.4
1002,CA,IMPERIAL BEACH REAM FIELD NAS,-57.1,52.81663803779013,122.4
1003,HI,HILO INTERNATIONAL AP,-57.1,52.81663803779013,122.4
1004,AL,11 WEST OXMOOR RD            ,-57.1,52.81663803779013,122.4
1005,FL,BOMBING RANGE DETACHMENT ASTO,-57.1,52.81663803779013,122.4
1006,LA,NEW ORLEANS AUDUBON GOLF SITE,-57.1,52.81663803779013,122.4
1007,TX,DOWNTOWN,-57.1,52.81663803779013,122.4
1008,MD,BALTIMORE CUSTOM HOUSE,-57.1,52.81663803779013,122.4
1009,IL,NAVAL AIR STATION,-57.1,52.81663803779013,122.4
1010,WA,WSMO (EMSU)                  ,-57.1,52.81663803779013,122.4
1011,GA,KINGS BAY/NAVAL STATION,-57.1,52.81663803779013,122.4
1012,WA,POST 0FFICE BLDG.2ND&SUMACH  ,-57.1,52.81663803779013,122.4
1013,CA,ONTARIO INTERNATIONAL ARPT,-57.1,52.88274806530265,122.4
1014,AZ,GILA BEND AF AUX AIRPORT,-57.1,52.81663803779013,122.4
1015,NV,CALIENTE AIRPORT,-57.1,52.81663803779013,122.4
1016,SC,MCENTIRE ANG,-57.1,52.81663803779013,122.4
1017,IN,TERRE HAUTE HULMAN FIELD ANG,-57.1,52.81663803779013,122.4
1018,AR,FLIPPIN,-57.1,52.81663803779013,122.4
1019,MI,SEUL CHOIX POINT,-57.1,52.81663803779013,122.4
1020,TX,BEEVILLE CHASE NAAS,-57.1,52.81663803779013,122.4
1021,TX,PORT ISABEL CAMERON COUNTY AP,-57.1,52.81663803779013,122.4
1022,TX,OUTLYING LANDING FIELD,-57.1,52.81663803779013,122.4
1023,MD,FREDERICK,-57.1,52.81663803779013,122.4
1024,VA,FENTRESS NAAS,-57.1,52.81663803779013,122.4
1025,NC,MANTEO NAAS,-57.1,52.81663803779013,122.4
1026,OH,LOCKBOURNE,-57.1,52.81663803779013,122.4
1027,PA,PHILIPSBURG MID-STATE ARPT,-57.1,52.81663803779013,122.4
1028,MA,SOUTH WEYMOUTH NAS,-57.1,52.81663803779013,122.4
1029,NE,LEXINGTON,-57.1,52.81663803779013,122.4
1030,CA,OXNARD AAF,-57.1,52.81663803779013,122.4
1031,UT,DELTA FAA AP,-57.1,52.81663803779013,122.4
1032,CA,NAVAL AIR STATION,-57.1,52.87573247816811,122.4
1033,CA,NAVAL AUXILIARY LANDING FIELD,-57.1,52.81663803779013,122.4
1034,AK,SUMMIT AIRPORT,-57.1,52.81663803779013,122.4
1035,AK,SHEEP MOUNTAIN,-57.1,52.81663803779013,122.4
1036,AK,SHEMYA AFB,-57.1,52.81663803779013,122.4
1037,AZ,COLORADO CITY MUNI AIRPORT,-57.1,52.829814866351285,122.4
1038,AR,MOUNT IDA,-57.1,52.90462883593349,122.4
1039,FL,TAMPA BAY EXECUTIVE,-57.1,52.81663803779013,122.4
1040,TN,MEMPHIS NAS,-57.1,52.81663803779013,122.4
1041,TX,DALLAS HENSLEY FIELD NAS,-57.1,52.81663803779013,122.4
1042,AR,WALNUT RIDGE MUNICIPAL ARPT,-57.1,52.81663803779013,122.4
1043,NE,TRENTON MUNICIPAL AIRPORT,-57.1,52.81663803779013,122.4
1044,WA,COUPEVILLE/NOLF,-57.1,52.81663803779013,122.4
1045,WA,ROCHE HARBOR SEAPLANE BASE,-57.1,52.81663803779013,122.4
1046,LA,HOUMA NAS,-57.1,52.81663803779013,122.4
1047,NM,TORREON,-57.1,52.81663803779013,122.4
1048,CA,ZAMPERINE FIELD AIRPORT,-57.1,52.81663803779013,122.4
1049,OK,UNIVERSITY OF OKLAHOMA WESTHE,-57.1,52.85994725892157,122.4
1050,MI,GAYLORD OTSEGO COUNTY AP,-57.1,52.81663803779013,122.4
1051,AL,DOTHAN REGIONAL AP,-57.1,52.81663803779013,122.4
1052,MA,PITTSFIELD MUNICIPAL AP,-57.1,52.790835122313204,122.4
1053,CA,MONTEREY PENINSULA AIRPORT,-57.1,52.83626497402737,122.4
1054,WA,TOLEDO WINLOCK MUNI AP,-57.1,52.81663803779013,122.4
1055,AK,ANCHORAGE ELMENDORF AFB,-57.1,52.81663803779013,122.4
1056,AK,EAGLE AIRPORT,-59.1,52.56844819626723,122.4
1057,AK,HAYES RIVER,-57.1,52.81663803779013,122.4
1058,AK,WAINWRIGHT AIRPORT,-57.1,52.641055170494454,122.4
1059,SC,ORANGEBURG MUNICIPAL AP,-57.1,52.81663803779013,122.4
1060,SC,COLUMBIA OWENS DOWNTOWN AP,-57.1,52.876603413548196,122.4
1061,GA,KNOXVILLE ISLAND AP,-57.1,52.81663803779013,122.4
1062,VT,W. H. MORSE STATE AIRPORT,-57.1,52.79662223046752,122.4
1063,AL,FOLSOM FIELD AP,-57.1,52.85492817767415,122.4
1064,NM,LAS CRUCES MUNICIPAL AP,-57.1,52.81663803779013,122.4
1065,NM,NWS AWRS,-57.1,52.81663803779013,122.4
1066,IL,CARBONDALE SOUTHERN ILLINOIS,-57.1,52.81663803779013,122.4
1067,LA,ALEXANDRIA INTL AIRPORT,-57.1,52.88997005194534,122.4
1068,TX,GILLESPIE COUNTY AIRPORT,-57.1,52.81663803779013,122.4
1069,TX,PALESTINE,-57.1,52.81663803779013,122.4
1070,ND,GARRISON,-57.1,52.697945322906094,122.4
1071,WA,SPOKANE FELTS FIELD,-57.1,52.81663803779013,122.4
1072,OR,GRNT CO RGNL/OGLVIE FD APT,-57.1,52.81663803779013,122.4
1073,WA,TACOMA NARROWS AP,-57.1,52.81663803779013,122.4
1074,ME,OLCO LANDING AREA SEAPLANE BA,-57.1,52.756732783537956,122.4
1075,NH,BERLIN MUNICIPAL AP,-57.1,52.81663803779013,122.4
1076,TX,MONAHANS 6 ENE               ,-57.1,52.81663803779013,122.4
1077,NM,SOCORRO 20 N                 ,-57.1,52.81663803779013,122.4
1078,TX,MULESHOE 19 S                ,-57.1,52.81663803779013,122.4
1079,OK,GOODWELL 2 E                 ,-57.1,52.81663803779013,122.4
1080,CO,MONTROSE 11 ENE              ,-57.1,52.81663803779013,122.4
1081,CO,CORTEZ 8 SE                  ,-57.1,52.81663803779013,122.4
1082,NM,LOS ALAMOS 13 W              ,-57.1,52.81663803779013,122.4
1083,CO,LA JUNTA 17 WSW              ,-57.1,52.81663803779013,122.4
1084,KS,OAKLEY 19 SSW                ,-57.1,52.81663803779013,122.4
1085,TX,BRONTE 11 NNE                ,-57.1,52.81663803779013,122.4
1086,NM,LAS CRUCES 20 N              ,-57.1,52.81663803779013,122.4
1087,SC,MCCLELLANVILLE 7 NE          ,-57.1,52.81663803779013,122.4
1088,WV,ELKINS 21 ENE                ,-57.1,52.81663803779013,122.4
1089,VA,CAPE CHARLES 5 ENE           ,-57.1,52.81663803779013,122.4
1090,NC,DURHAM 11 W                  ,-57.1,52.81663803779013,122.4
1091,VA,CHARLOTTESVILLE 2 SSE        ,-57.1,52.81663803779013,122.4
1092,PA,AVONDALE 2 N                 ,-57.1,52.81663803779013,122.4
1093,OR,JOHN DAY 35 WNW              ,-57.1,52.81663803779013,122.4
1094,ID,ARCO 17 SW                   ,-57.1,52.81663803779013,122.4
1095,ID,MURPHY 10 W                  ,-57.1,52.81663803779013,122.4
1096,OR,RILEY 10 WSW                 ,-57.1,52.81663803779013,122.4
1097,MT,ST. MARY 1 SSW               ,-57.1,52.81663803779013,122.4
1098,WY,MOOSE 1 NNE                  ,-57.1,52.81663803779013,122.4
1099,WA,SPOKANE 17 SSW               ,-57.1,52.81663803779013,122.4
1100,MT,DILLON 18 WSW                ,-57.1,52.81663803779013,122.4
1101,UT,BRIGHAM CITY 28 WNW          ,-57.1,52.81663803779013,122.4
1102,NV,DENIO 52 WSW                 ,-57.1,52.81663803779013,122.4
1103,MT,LEWISTOWN 42 WSW             ,-57.1,52.81663803779013,122.4
1104,OR,COOS BAY 8 SW                ,-57.1,52.81663803779013,122.4
1105,CA,REDDING 12 WNW               ,-57.1,52.81663803779013,122.4
1106,WA,DARRINGTON 21 NNE            ,-57.1,52.81663803779013,122.4
1107,OR,CORVALLIS 10 SSW             ,-57.1,52.81663803779013,122.4
1108,WA,QUINAULT 4 NE                ,-57.1,52.81663803779013,122.4
1109,SD,SIOUX FALLS 14 NNE           ,-57.1,52.81663803779013,122.4
1110,MN,GOODRIDGE 12 NNW             ,-57.1,52.81663803779013,122.4
1111,TX,EDINBURG 17 NNE              ,-57.1,52.81663803779013,122.4
1112,MO,CHILLICOTHE 22 ENE           ,-57.1,52.81663803779013,122.4
1113,HI,MAUNA LOA 5 NNE              ,-57.1,52.81663803779013,122.4
1114,HI,HILO 5 S                     ,-57.1,52.81663803779013,122.4
1115,TX,PANTHER JUNCTION 2 N         ,-57.1,52.81663803779013,122.4
1116,AK,ALEKNAGIK 1 NNE              ,-57.1,52.81663803779013,122.4
1117,AL,TROY 2 W                     ,-57.1,52.81663803779013,122.4
1118,AL,THOMASVILLE 2 S              ,-57.1,52.81663803779013,122.4
1119,MS,HOLLY SPRINGS 4 N            ,-57.1,52.81663803779013,122.4
1120,AR,BATESVILLE 8 WNW             ,-57.1,52.81663803779013,122.4
1121,TX,PORT ARANSAS 32 NNE          ,-57.1,52.81663803779013,122.4
1122,TX,AUSTIN 33 NW                 ,-57.1,52.81663803779013,122.4
1123,MO,JOPLIN 24 N                  ,-57.1,52.81663803779013,122.4
1124,MO,SALEM 10 W                   ,-57.1,52.81663803779013,122.4
1125,AK,SITKA 1 NE                   ,-57.1,52.81663803779013,122.4
1126,AK,GUSTAVUS 2 NE                ,-57.1,52.81663803779013,122.4
1127,AK,METLAKATLA 6 S               ,-57.1,52.81663803779013,122.4
1128,AK,YAKUTAT 3 SSE                ,-57.1,52.81663803779013,122.4
1129,AK,KING SALMON 42 SE            ,-57.1,52.81663803779013,122.4
1130,AK,SAND POINT 1 ENE             ,-57.1,52.81663803779013,122.4
1131,AK,FAIRBANKS 11 NE              ,-57.1,52.81663803779013,122.4
1132,AK,PORT ALSWORTH 1 SW           ,-57.1,52.81663803779013,122.4
1133,AK,KENAI 29 ENE                 ,-57.1,52.81663803779013,122.4
1134,AK,IVOTUK 1 NNE                 ,-57.1,52.81663803779013,122.4
1135,AK,DEADHORSE 3 S                ,-57.1,52.81663803779013,122.4
1136,AK,RED DOG MINE 3 SSW           ,-57.1,52.81663803779013,122.4
1137,AK,BETHEL 87 WNW                ,-57.1,52.81663803779013,122.4
1138,AZ,TUCSON 11 W                  ,-57.1,52.81663803779013,122.4
1139,AZ,ELGIN 5 S                    ,-57.1,52.81663803779013,122.4
1140,NV,MERCURY 3 SSW                ,-57.1,52.81663803779013,122.4
1141,NV,BAKER 5 W                    ,-57.1,52.81663803779013,122.4
1142,CA,STOVEPIPE WELLS 1 SW         ,-57.1,52.81663803779013,122.4
1143,UT,TORREY 7 E                   ,-57.1,52.81663803779013,122.4
1144,CA,YOSEMITE VILLAGE 12 W        ,-57.1,52.81663803779013,122.4
1145,CA,FALLBROOK 5 NE               ,-57.1,52.81663803779013,122.4
1146,CA,SANTA BARBARA 11 W           ,-57.1,52.81663803779013,122.4
1147,AZ,YUMA 27 ENE                  ,-57.1,52.81663803779013,122.4
1148,AZ,WILLIAMS 35 NNW              ,-57.1,52.81663803779013,122.4
1149,NC,ASHEVILLE 8 SSW              ,-57.1,52.81663803779013,122.4
1150,NC,ASHEVILLE 13 S               ,-57.1,52.81663803779013,122.4
1151,OK,STILLWATER 2 W               ,-57.1,52.81663803779013,122.4
1152,OK,STILLWATER 5 WNW             ,-57.1,52.81663803779013,122.4
1153,LA,LAFAYETTE 13 SE              ,-57.1,52.81663803779013,122.4
1154,LA,MONROE 26 N                  ,-57.1,52.81663803779013,122.4
1155,TX,PALESTINE 6 WNW              ,-57.1,52.81663803779013,122.4
1156,KS,MANHATTAN 6 SSW              ,-57.1,52.81663803779013,122.4
1157,NH,DURHAM 2 N                   ,-57.1,52.81663803779013,122.4
1158,NH,DURHAM 2 SSW                 ,-57.1,52.81663803779013,122.4
1159,RI,KINGSTON 1 NW                ,-57.1,52.81663803779013,122.4
1160,RI,KINGSTON 1 W                 ,-57.1,52.81663803779013,122.4
1161,IL,CHAMPAIGN 9 SW               ,-57.1,52.81663803779013,122.4
1162,MI,CHATHAM 1 SE                 ,-57.1,52.81663803779013,122.4
1163,IL,SHABBONA 5 NNE               ,-57.1,52.81663803779013,122.4
1164,MI,GAYLORD 9 SSW                ,-57.1,52.81663803779013,122.4
1165,OH,WOOSTER 3 SSE                ,-57.1,52.81663803779013,122.4
1166,IA,DES MOINES 17 E              ,-57.1,52.81663803779013,122.4
1167,WI,NECEDAH 5 WNW                ,-57.1,52.81663803779013,122.4
1168,SD,ABERDEEN 35 WNW              ,-57.1,52.81663803779013,122.4
1169,ND,JAMESTOWN 38 WSW             ,-57.1,52.81663803779013,122.4
1170,AK,GLENNALLEN 64 N              ,-57.1,52.81663803779013,122.4
1171,SC,BLACKVILLE 3 W               ,-57.1,52.81663803779013,122.4
1172,GA,NEWTON 8 W                   ,-57.1,52.81663803779013,122.4
1173,GA,NEWTON 11 SW                 ,-57.1,52.81663803779013,122.4
1174,MS,NEWTON 5 ENE                 ,-57.1,52.81663803779013,122.4
1175,KY,VERSAILLES 3 NNW             ,-57.1,52.81663803779013,122.4
1176,KY,BOWLING GREEN 21 NNE         ,-57.1,52.81663803779013,122.4
1177,GA,WATKINSVILLE 5 SSE           ,-57.1,52.81663803779013,122.4
1178,TN,CROSSVILLE 7 NW              ,-57.1,52.81663803779013,122.4
1179,GA,BRUNSWICK 23 S               ,-57.1,52.81663803779013,122.4
1180,AL,GADSDEN 19 N                 ,-57.1,52.81663803779013,122.4
1181,AL,SELMA 13 WNW                 ,-57.1,52.81663803779013,122.4
1182,AL,VALLEY HEAD 1 SSW            ,-57.1,52.81663803779013,122.4
1183,AL,CULLMAN 3 ENE                ,-57.1,52.81663803779013,122.4
1184,AL,COURTLAND 2 WSW              ,-57.1,52.81663803779013,122.4
1185,AL,FAIRHOPE 3 NE                ,-57.1,52.81663803779013,122.4
1186,AL,CLANTON 2 NE                 ,-57.1,52.81663803779013,122.4
1187,AL,GAINESVILLE 2 NE             ,-57.1,52.81663803779013,122.4
1188,AL,GREENSBORO 2 WNW             ,-57.1,52.81663803779013,122.4
1189,AL,MUSCLE SHOALS 2 N            ,-57.1,52.81663803779013,122.4
1190,AL,RUSSELLVILLE 4 SSE           ,-57.1,52.81663803779013,122.4
1191,AL,SCOTTSBORO 2 NE              ,-57.1,52.81663803779013,122.4
1192,AL,SELMA 6 SSE                  ,-57.1,52.81663803779013,122.4
1193,IN,BEDFORD 5 WNW                ,-57.1,52.81663803779013,122.4
1194,AL,BREWTON 3 NNE                ,-57.1,52.81663803779013,122.4
1195,NY,MILLBROOK 3 W                ,-57.1,52.81663803779013,122.4
1196,NY,ITHACA 13 E                  ,-57.1,52.81663803779013,122.4
1197,AL,NORTHPORT 2 S                ,-57.1,52.81663803779013,122.4
1198,AL,HIGHLAND HOME 2 S            ,-57.1,52.81663803779013,122.4
1199,AL,TALLADEGA 10 NNE             ,-57.1,52.81663803779013,122.4
1200,FL,TITUSVILLE 7 E               ,-57.1,52.81663803779013,122.4
1201,FL,EVERGLADES CITY 5 NE         ,-57.1,52.81663803779013,122.4
